latitude,longitude,elevation_m,slope_deg,distance_to_river_m
24.85,86.25,96.0,0.22799037750458007,1223.8889708397953
24.85,86.35,108.0,0.21534119738245536,463.31219439638903
24.85,86.45,139.0,0.4884963954671192,385.96901794803733
24.85,86.549995,158.0,0.8568141083283581,1122.1807252466695
24.85,86.65,147.0,0.5047757910674716,1561.5563945205913
24.85,86.75,177.0,0.45282539619174333,3145.3617912957034
24.85,86.85,165.0,1.777786745722299,1159.9625815884856
24.85,86.95,90.0,0.1338894256355505,658.2886550722783
24.85,87.049995,93.0,0.6060008871854631,1826.833828790726
24.85,87.15,81.0,0.35881436078132606,2224.896967306596
24.85,87.25,84.0,0.14531121718627707,543.9135702383339
24.85,87.35,109.0,0.6363898326714289,671.8198245576717
24.85,87.45,301.0,2.5289258402830463,934.0371633051672
24.85,87.549995,62.0,0.12935264475218633,739.4168253719936
24.85,87.65,98.0,2.464267872190347,2024.073489920428
24.85,87.75,45.0,0.46442743140972226,1565.080190133139
24.85,87.85,30.0,0.17507718564017494,2490.966351770152
24.85,87.95,24.0,0.21468318159096508,464.44936148899745
24.85,88.049995,29.0,0.1431224931648656,1892.3703048257669
24.85,88.15,25.0,0.1393310063187634,2683.332453516684
24.85,88.25,26.0,0.13476873624732874,697.6900384614044
24.85,88.35,21.0,0.0805127903162409,1282.352306973069
24.85,88.45,42.0,0.1722517102598528,1343.629679792446
24.949999,83.049995,186.0,1.6518009167089924,781.7627485100254
24.949999,83.15,245.0,0.7863850510778414,2008.6123982043257
24.949999,83.25,276.0,2.2327518939822233,2637.2072179735055
24.949999,83.35,278.0,1.668313121682422,1075.4167038407134
24.949999,83.45,272.0,0.4474064657721012,508.79791724418305
24.949999,83.549995,235.0,3.719587341541567,2200.013549441008
24.949999,83.65,94.0,2.3510332509449614,685.5821396905645
24.949999,83.75,103.0,0.11612557014591604,2541.1160153744504
24.949999,83.85,95.0,0.06411790819890432,1641.9089293149705
24.949999,83.95,99.0,0.06074960779198572,1368.2735873519498
24.949999,84.049995,120.0,2.2339955630851693,3361.4050462112546
24.949999,84.15,107.0,0.06017710420040761,346.67857748970835
24.949999,84.25,98.0,0.06411790819890432,375.7927073756602
24.949999,84.35,97.0,0.06074960779198572,2811.329708499047
24.949999,84.45,89.0,0.0,782.1687692223625
24.949999,84.549995,84.0,0.10781506057815642,624.3608133709583
24.949999,84.65,91.0,0.061763302896180164,2044.6258618045151
24.949999,84.75,94.0,0.04632248502203958,327.4417221995852
24.949999,84.85,94.0,0.08535966736577931,1890.4490819116484
24.949999,84.95,91.0,0.1317227143551995,1094.365514312668
24.949999,85.049995,98.0,0.059896042954725004,1062.0348423751896
24.949999,85.15,88.0,0.10073377828987132,377.4024373569847
24.949999,85.25,83.0,1.19168710336526,2034.8702292369521
24.949999,85.35,204.0,2.2782936622602272,1564.254481599199
24.949999,85.45,79.0,0.024709179949419093,397.73291085393606
24.949999,85.549995,80.0,0.13817560197820217,321.39982620210793
24.949999,85.65,80.0,0.10808569371951687,490.5105944018762
24.949999,85.75,74.0,0.12910990779945808,1259.2742912929716
24.949999,85.85,72.0,0.09883662788847669,473.09889718706376
24.949999,85.95,65.0,0.158581602704705,1556.344344797645
24.949999,86.049995,67.0,0.10944823802520073,731.557181852586
24.949999,86.15,74.0,0.04941835070790592,346.649988620361
24.949999,86.25,77.0,0.3953406295325001,312.6169599091402
24.949999,86.35,108.0,0.04941835070790592,1488.392693226277
24.949999,86.45,118.0,0.4945121714081637,711.6746609488424
24.949999,86.549995,94.0,0.25360192514137553,1258.9322612414394
24.949999,86.65,86.0,0.3733623863723838,1280.929227857381
24.949999,86.75,96.0,0.41352119786859176,335.29144547319055
24.949999,86.85,122.0,1.5686470829124786,2040.8311350258632
24.949999,86.95,72.0,0.10413007369908074,980.978654786772
24.949999,87.049995,65.0,0.17507718564017494,671.8519541952103
24.949999,87.15,62.0,0.09264490948772618,450.33498507719275
24.949999,87.25,67.0,0.27726638533347603,232.29450161291658
24.949999,87.35,97.0,0.3926957662468843,1637.499946343665
24.949999,87.45,224.0,1.4955019636590214,1439.1718470243618
24.949999,87.549995,149.0,1.6892676951276848,2150.382430870876
24.949999,87.65,285.0,3.194239740477508,2398.5528214056035
24.949999,87.75,77.0,1.3874662465737981,1488.392693217683
24.949999,87.85,28.0,0.38732447879790993,210.03711085412002
24.949999,87.95,23.0,0.0437276869374781,1050.2698730519915
24.949999,88.049995,26.0,0.10329769828174246,625.6574271010392
24.949999,88.15,23.0,0.09500378869004127,479.66480913467836
24.949999,88.25,22.0,0.06908790144130637,312.77932624368896
24.949999,88.35,22.0,0.2759641416594506,1871.684301636592
24.949999,88.45,26.0,0.34015694462505364,312.7793262479954
25.05,83.049995,94.0,0.325631490667793,1628.1765575740553
25.05,83.15,100.0,0.5167426765827471,2490.365968157056
25.05,83.25,88.0,0.14531121718627707,210.28408136832007
25.05,83.35,84.0,0.1993368025457613,1175.4670820784572
25.05,83.45,84.0,0.08535966736577931,495.42577355552294
25.05,83.549995,80.0,0.039550224873487264,312.92297650587017
25.05,83.65,84.0,0.017216301182069335,312.58458312245676
25.05,83.75,86.0,0.037736229923783886,312.5821884905901
25.05,83.85,91.0,0.06017710420040761,1575.0917034877589
25.05,83.95,96.0,0.03468926986653232,94.69528521172094
25.05,84.049995,102.0,0.09288743926748855,661.63820593773
25.05,84.15,99.0,0.07412750308454868,669.2095050215016
25.05,84.25,96.0,0.03535644017492392,1017.2492730933083
25.05,84.35,93.0,0.24520142554991317,591.2701262038112
25.05,84.45,89.0,0.0539075780094069,3298.0184045798246
25.05,84.549995,86.0,0.024709179949419093,282.7605603659943
25.05,84.65,80.0,0.039550224873487264,870.8488586359655
25.05,84.75,82.0,0.07412750308454868,325.4568192058769
25.05,84.85,82.0,0.039550224873487264,1073.267889455303
25.05,84.95,80.0,0.06937851430168686,314.84034871189925
25.05,85.049995,79.0,0.07156135821453533,213.40780637320034
25.05,85.15,78.0,0.08876414296088622,2526.851483771564
25.05,85.25,72.0,0.09423098878344721,3291.4237857549015
25.05,85.35,67.0,0.06937851430168686,1641.4154262743211
25.05,85.45,66.0,0.06455503584879584,937.7609319404471
25.05,85.549995,69.0,0.05771806889366317,2021.954546322061
25.05,85.65,66.0,0.04625235542649417,1558.8325777934417
25.05,85.75,62.0,0.05771806889366317,1051.7918472304352
25.05,85.85,58.0,0.0464437501503344,938.9715676914124
25.05,85.95,52.0,0.08173425205514127,1118.9046019104444
25.05,86.049995,53.0,0.05771806889366317,1931.7309943897078
25.05,86.15,60.0,0.10606921281639234,1038.0599996133567
25.05,86.25,266.0,1.0644720531189023,2772.0864727010267
25.05,86.35,403.0,2.733628580938287,2240.608014663085
25.05,86.45,155.0,0.6042030682464353,1647.573644653045
25.05,86.549995,61.0,0.18394396064636073,1269.3219033390537
25.05,86.65,62.0,0.07910041205653619,308.0941921881621
25.05,86.75,53.0,0.14441820419529294,285.3034575035805
25.05,86.85,56.0,0.12352646225159443,1912.3743603371681
25.05,86.95,56.0,0.057815437218845404,264.7984781920494
25.05,87.049995,51.0,0.09446026256243409,752.1828590101981
25.05,87.15,46.0,0.039550224873487264,534.5232831583
25.05,87.25,52.0,0.17257550578893344,631.1929807791622
25.05,87.35,84.0,0.5836207325068365,463.3121943970964
25.05,87.45,80.0,0.6422114692552219,1055.6253929645702
25.05,87.549995,95.0,1.4335690295945294,997.0678667321375
25.05,87.65,147.0,1.7462966587742683,958.8198205618297
25.05,87.75,39.0,0.11495333408764312,811.8899004226846
25.05,87.85,23.0,0.23029404912205798,1451.5227914096154
25.05,87.95,28.0,0.03088166041941141,1424.0014084613497
25.05,88.049995,25.0,0.04625235542649417,670.3866614767567
25.05,88.15,30.0,0.07547242710898447,1623.7466092192979
25.05,88.25,23.0,0.19041662861754857,312.5821885490996
25.05,88.35,43.0,0.23135311690348973,1736.9303108509796
25.05,88.45,20.0,0.12051393417753026,302.8966016912788
25.15,83.049995,83.0,0.039550224873487264,808.277713229522
25.15,83.15,80.0,0.048876873425849406,694.9682915705346
25.15,83.25,80.0,0.039550224873487264,2352.6734500375373
25.15,83.35,78.0,0.0464437501503344,341.1764291447364
25.15,83.45,74.0,0.06937851430168686,1679.1916469013197
25.15,83.549995,76.0,0.03088166041941141,389.2444126087639
25.15,83.65,78.0,0.05472416893454193,1670.9116674888867
25.15,83.75,80.0,0.037736229923783886,670.3865319759867
25.15,83.85,82.0,0.0809415857331216,1557.3463600513091
25.15,83.95,87.0,0.05472416893454193,1203.7876087605346
25.15,84.049995,90.0,0.0464437501503344,957.8037581762868
25.15,84.15,92.0,0.03088166041941141,2021.1997025213348
25.15,84.25,91.0,0.03535644017492392,687.7613247515926
25.15,84.35,90.0,0.0437276869374781,636.8402270920958
25.15,84.45,85.0,0.11427752566819796,1778.336801090033
25.15,84.549995,84.0,0.026953794969756417,2071.0477517286736
25.15,84.65,77.0,0.0464437501503344,320.75716881083065
25.15,84.75,76.0,0.03443259925525689,569.8840799970775
25.15,84.85,71.0,0.0805127903162409,1398.4408397270581
25.15,84.95,70.0,0.09883662788847669,1138.375641472091
25.15,85.049995,72.0,0.08655767019494953,1050.6762975803645
25.15,85.15,70.0,0.0805127903162409,624.9317162909498
25.15,85.25,66.0,0.05164889111068427,2364.9541993390458
25.15,85.35,62.0,0.05472416893454193,1874.8527992513134
25.15,85.45,57.0,0.1317227143551995,1481.5212738998746
25.15,85.549995,58.0,0.10944823802520073,538.8017064486427
25.15,85.65,57.0,0.057815437218845404,943.0372329063969
25.15,85.75,51.0,0.04625235542649417,1238.7499895999879
25.15,85.85,47.0,0.04941835070790592,1471.740640330262
25.15,85.95,44.0,0.024709179949419093,723.0426257958487
25.15,86.049995,47.0,0.05472416893454193,174.71325440465245
25.15,86.15,53.0,0.11612557014591604,3246.7395319641028
25.15,86.25,60.0,3.1086592147907983,1666.5597344886942
25.15,86.35,218.0,3.1469495509119874,1231.8750593065563
25.15,86.45,188.0,3.565653359906444,955.2922508067512
25.15,86.549995,61.0,0.6671812712013332,1231.6916393126776
25.15,86.65,44.0,0.10920481849340967,343.3849890402609
25.15,86.75,40.0,0.023126181480860913,678.5234752337894
25.15,86.85,41.0,0.07412750308454868,534.2882387149385
25.15,86.95,44.0,0.05472416893454193,2663.3933884518847
25.15,87.049995,37.0,0.039550224873487264,1241.0407445178184
25.15,87.15,34.0,0.05771806889366317,239.88760815895327
25.15,87.25,38.0,0.09423098878344721,932.9978366634222
25.15,87.35,46.0,0.12472043162953726,1119.9788079038549
25.15,87.45,56.0,0.13118285705523022,1466.0533043445855
25.15,87.549995,207.0,2.9719855311397803,1451.9695218026866
25.15,87.65,115.0,2.2806886084652747,595.086906154968
25.15,87.75,35.0,1.395320281685195,1506.3890851546244
25.15,87.85,28.0,0.06937851430168686,1437.3757989648955
25.15,87.95,31.0,0.06937851430168686,970.2618874844637
25.15,88.049995,24.0,0.04625235542649417,926.6245253170822
25.15,88.15,37.0,0.11837662254295868,231.65609713170616
25.15,88.25,35.0,0.25206673038946836,1488.427908494071
25.15,88.35,31.0,0.24975414752054537,479.11900013857826
25.15,88.45,23.0,0.048876873425849406,1865.8256144933007
25.25,83.049995,79.0,0.08173425205514127,701.605500208208
25.25,83.15,79.0,0.06908790144130637,3509.073108936497
25.25,83.25,78.0,0.04625235542649417,1943.7028498804814
25.25,83.35,80.0,0.039550224873487264,3469.8778247974533
25.25,83.45,72.0,0.0437276869374781,932.7671798367821
25.25,83.549995,72.0,0.023126181480860913,993.1510630812032
25.25,83.65,71.0,0.07720411179901313,2203.6902240191075
25.25,83.75,75.0,0.024709179949419093,1077.2333615737373
25.25,83.85,73.0,0.05164889111068427,551.8019173231675
25.25,83.95,78.0,0.04941835070790592,1864.6807428526101
25.25,84.049995,82.0,0.026953794969756417,345.39517321506355
25.25,84.15,85.0,0.0464437501503344,1628.875635649451
25.25,84.25,87.0,0.07156135821453533,2335.2269897389215
25.25,84.35,85.0,0.017216301182069335,315.58194799594486
25.25,84.45,82.0,0.05472416893454193,1466.657842793386
25.25,84.549995,82.0,0.04941835070790592,1900.1514831503282
25.25,84.65,71.0,0.1338894256355505,694.9682915744248
25.25,84.75,70.0,0.06411790819890432,338.5592583503256
25.25,84.85,68.0,0.04625235542649417,1739.141360097721
25.25,84.95,66.0,0.015440831331121604,3148.2988426624756
25.25,85.049995,64.0,0.05771806889366317,1892.7391521036272
25.25,85.15,63.0,0.08535966736577931,167.27583855935976
25.25,85.25,60.0,0.06455503584879584,638.457703922451
25.25,85.35,54.0,0.023126181480860913,644.3799769149803
25.25,85.45,54.0,0.03535644017492392,943.8900118871989
25.25,85.549995,52.0,0.06017710420040761,942.2466590411643
25.25,85.65,48.0,0.03535644017492392,1014.6777533704264
25.25,85.75,47.0,0.039550224873487264,891.3012767219801
25.25,85.85,43.0,0.03088166041941141,716.3016045942393
25.25,85.95,43.0,0.011563091211382357,960.1194988793521
25.25,86.049995,45.0,0.09500378869004127,2096.251828526921
25.25,86.15,44.0,0.024709179949419093,762.5121099647176
25.25,86.25,43.0,0.017216301182069335,2499.2991306353265
25.25,86.35,42.0,0.024709179949419093,1687.9381684392492
25.25,86.45,48.0,0.16598977944052126,447.87986037211857
25.25,86.549995,48.0,0.8600565221398999,1506.1710257096463
25.25,86.65,35.0,0.13376333796965376,312.35155365183005
25.25,86.75,36.0,0.30881364370761477,1138.7422459021645
25.25,86.85,37.0,0.011563091211382357,310.8177600045533
25.25,86.95,36.0,0.2630562707938568,725.8638756925828
25.25,87.049995,37.0,0.22197243031329753,3018.7725971147042
25.25,87.15,34.0,0.04625235542649417,231.65609721799956
25.25,87.25,43.0,0.3109005570874675,1278.3116975634264
25.25,87.35,45.0,0.18577439027242248,250.35227445691513
25.25,87.45,39.0,0.2067632914840391,811.5236815720293
25.25,87.549995,103.0,4.9189276529726405,1736.6986185209453
25.25,87.65,28.0,0.05771806889366317,1278.3116974703116
25.25,87.75,29.0,0.17247770188804096,1306.4062148989944
25.25,87.85,30.0,0.048876873425849406,1815.1670449042206
25.25,87.95,28.0,0.04632248502203958,936.6213971215559
25.25,88.049995,28.0,0.10413007369908074,670.3737980102923
25.25,88.15,25.0,0.04625235542649417,1317.8304477571273
25.25,88.25,33.0,0.0829950638647367,624.6037248099868
25.25,88.35,28.0,0.22855414212732275,496.1413731866704
25.25,88.45,26.0,0.07785703888953767,231.65609713241346
25.35,83.049995,79.0,0.10225570843856617,439.2191879682772
25.35,83.15,75.0,0.2348954450014907,1012.1289737754029
25.35,83.25,78.0,0.024709179949419093,2811.234664526846
25.35,83.35,75.0,0.03535644017492392,1629.4951821372883
25.35,83.45,72.0,0.011563091211382357,254.2077236853508
25.35,83.549995,71.0,0.023126181480860913,4291.371345351328
25.35,83.65,68.0,0.015440831331121604,313.9272253621651
25.35,83.75,66.0,0.017216301182069335,514.0780767184156
25.35,83.85,71.0,0.08745532293556617,1435.5079215219123
25.35,83.95,75.0,0.05771806889366317,1231.628138821457
25.35,84.049995,76.0,0.04632248502203958,1867.5826534325151
25.35,84.15,78.0,0.023126181480860913,455.89515742190207
25.35,84.25,81.0,0.04625235542649417,1911.7591345439218
25.35,84.35,78.0,0.0464437501503344,957.0368380553042
25.35,84.45,77.0,0.03088166041941141,1261.4784926443326
25.35,84.549995,73.0,0.0539075780094069,418.0594361850223
25.35,84.65,70.0,0.061763302896180164,1350.5084448328682
25.35,84.75,71.0,0.026953794969756417,334.7065311932661
25.35,84.85,65.0,0.03443259925525689,312.2380901411031
25.35,84.95,62.0,0.026953794969756417,1970.734998404088
25.35,85.049995,59.0,0.06074960779198572,926.6245248649458
25.35,85.15,57.0,0.024709179949419093,932.0088377578666
25.35,85.25,54.0,0.023126181480860913,463.31219439745
25.35,85.35,53.0,0.039550224873487264,1794.3715835089965
25.35,85.45,50.0,0.06017710420040761,297.1687436426888
25.35,85.549995,47.0,0.026953794969756417,725.9590871989151
25.35,85.65,46.0,0.011563091211382357,962.556065907304
25.35,85.75,43.0,0.04632248502203958,3168.1656073205804
25.35,85.85,43.0,0.03443259925525689,3448.186740395264
25.35,85.95,41.0,0.011563091211382357,957.0115932867401
25.35,86.049995,46.0,0.11979195499783626,1256.052926235721
25.35,86.15,43.0,0.18528933452747842,474.0318671313217
25.35,86.25,43.0,0.19472961620192353,835.7585777509054
25.35,86.35,44.0,0.039550224873487264,1638.4981406484367
25.35,86.45,40.0,0.057815437218845404,1093.8804352996094
25.35,86.549995,41.0,0.18892001163743988,956.5485061082477
25.35,86.65,39.0,0.024709179949419093,795.4908329569209
25.35,86.75,38.0,0.011563091211382357,701.5682731447864
25.35,86.85,35.0,0.011563091211382357,314.4595987986506
25.35,86.95,38.0,0.0809415857331216,1465.4483291069544
25.35,87.049995,38.0,0.039550224873487264,1397.6192752163813
25.35,87.15,35.0,0.05472416893454193,2176.5022907400285
25.35,87.25,26.0,0.25260168892741697,312.2356720471901
25.35,87.35,33.0,0.026953794969756417,1159.722383739442
25.35,87.45,31.0,0.03088166041941141,1231.6403989805901
25.35,87.549995,27.0,0.039550224873487264,713.7202161142476
25.35,87.65,30.0,0.026953794969756417,2289.336798991911
25.35,87.75,30.0,0.07547242710898447,804.8762094805409
25.35,87.85,26.0,0.011563091211382357,463.3121943093883
25.35,87.95,27.0,0.07785703888953767,1046.748806680306
25.35,88.049995,26.0,0.026953794969756417,724.7659959700862
25.35,88.15,29.0,0.0539075780094069,1873.4648039696167
25.35,88.25,28.0,0.07785703888953767,659.1075771461497
25.35,88.35,30.0,0.037736229923783886,624.052182047643
25.35,88.45,28.0,0.0808613371888772,949.980578788828
25.449999,83.049995,79.0,0.05771806889366317,849.0069098193998
25.449999,83.15,75.0,0.4407765305842646,2174.6348502039245
25.449999,83.25,75.0,0.15799378208825507,587.9111051897099
25.449999,83.35,76.0,0.037736229923783886,1880.442416410486
25.449999,83.45,59.0,0.19041662861754857,595.4332395927543
25.449999,83.549995,64.0,0.38378279039589924,0.5141902052212957
25.449999,83.65,69.0,0.011563091211382357,1337.8267127704567
25.449999,83.75,69.0,0.037736229923783886,3477.5109124489577
25.449999,83.85,65.0,0.12719379610696202,621.0953166005086
25.449999,83.95,66.0,0.05472416893454193,310.87493457736707
25.449999,84.049995,68.0,0.059896042954725004,606.6494487458011
25.449999,84.15,73.0,0.024709179949419093,427.1250090608707
25.449999,84.25,75.0,0.07720411179901313,1405.6966320242564
25.449999,84.35,69.0,0.07910041205653619,312.2019544974272
25.449999,84.45,68.0,0.03088166041941141,312.20195449828304
25.449999,84.549995,65.0,0.09748105784586181,577.6317141447335
25.449999,84.65,67.0,0.12427200774836535,2820.8602707021323
25.449999,84.75,67.0,0.037736229923783886,478.25935286040044
25.449999,84.85,66.0,0.03535644017492392,3465.499202659161
25.449999,84.95,58.0,0.03443259925525689,627.7575487818228
25.449999,85.049995,56.0,0.03535644017492392,3078.4168633230684
25.449999,85.15,54.0,0.011563091211382357,1616.7828153693763
25.449999,85.25,52.0,0.037736229923783886,944.5264292583424
25.449999,85.35,49.0,0.011563091211382357,1637.0351032376511
25.449999,85.45,48.0,0.024709179949419093,367.4513324765328
25.449999,85.549995,49.0,0.06908790144130637,2938.666976879152
25.449999,85.65,47.0,0.08453446575177978,886.9211200014382
25.449999,85.75,43.0,0.04625235542649417,956.4584915009636
25.449999,85.85,45.0,0.12910990779945808,1165.1660428425464
25.449999,85.95,41.0,0.06411790819890432,714.6114074105346
25.449999,86.049995,47.0,0.026953794969756417,2362.223271645707
25.449999,86.15,42.0,0.037736229923783886,312.03932251815445
25.449999,86.25,42.0,0.015440831331121604,2510.1160413109
25.449999,86.35,39.0,0.057815437218845404,290.7594529078552
25.449999,86.45,40.0,0.03535644017492392,2778.542649307946
25.449999,86.549995,39.0,0.07785703888953767,1621.703952807198
25.449999,86.65,40.0,0.037736229923783886,1491.730563206867
25.449999,86.75,36.0,0.03535644017492392,483.9556803020759
25.449999,86.85,32.0,0.04941835070790592,103.08279537388665
25.449999,86.95,36.0,0.0,478.25935292520654
25.449999,87.049995,35.0,0.09775367571489478,1150.5146934601644
25.449999,87.15,31.0,0.13376333796965376,725.8704848234408
25.449999,87.25,34.0,0.011563091211382357,2865.316627170377
25.449999,87.35,31.0,0.011563091211382357,1560.096290967659
25.449999,87.45,32.0,0.12472043162953726,868.2049305348478
25.449999,87.549995,30.0,0.06908790144130637,636.3156445991166
25.449999,87.65,29.0,0.03468926986653232,1617.9150456206214
25.449999,87.75,28.0,0.06886517363947979,936.4335037280407
25.449999,87.85,30.0,0.0464437501503344,1102.1173367532215
25.449999,87.95,29.0,0.023126181480860913,1867.2502731034826
25.449999,88.049995,31.0,0.048876873425849406,835.1177137258894
25.449999,88.15,30.0,0.011563091211382357,870.0299574296989
25.449999,88.25,32.0,0.0808613371888772,1337.8267128495497
25.449999,88.35,29.0,0.0437276869374781,377.32861700954186
25.449999,88.45,29.0,0.05472416893454193,367.14151962073663
25.55,83.049995,79.0,0.07910041205653619,642.257549405667
25.55,83.15,78.0,0.023126181480860913,2033.110770556248
25.55,83.25,75.0,0.09288743926748855,2754.209094245184
25.55,83.35,75.0,0.0809415857331216,623.7166546180686
25.55,83.45,74.0,0.05164889111068427,1195.700147586981
25.55,83.549995,71.0,0.3333535740267267,337.9494880982555
25.55,83.65,67.0,0.12815969266840882,3014.6574708635167
25.55,83.75,65.0,0.1431224931648656,1248.0354771740244
25.55,83.85,66.0,0.0437276869374781,1610.1225213593482
25.55,83.95,65.0,0.14958982120974973,259.8698789848973
25.55,84.049995,64.0,0.15440794324551757,1254.515245593636
25.55,84.15,72.0,0.04941835070790592,817.2903227374084
25.55,84.25,66.0,0.03088166041941141,365.53709661520753
25.55,84.35,64.0,0.0437276869374781,1046.737487314154
25.55,84.45,66.0,0.0,2359.7593441907484
25.55,84.549995,59.0,0.07001489753420333,766.1236670173047
25.55,84.65,62.0,0.1513439441341668,886.8104506350855
25.55,84.75,62.0,0.06411790819890432,2202.590229199496
25.55,84.85,62.0,0.0464437501503344,3375.921893534963
25.55,84.95,58.0,0.048876873425849406,1277.8410046429967
25.55,85.049995,55.0,0.0539075780094069,478.3397352196056
25.55,85.15,51.0,0.026953794969756417,725.7138543794945
25.55,85.25,51.0,0.05771806889366317,2095.352822558879
25.55,85.35,51.0,0.037736229923783886,2793.4447127458748
25.55,85.45,49.0,0.06455503584879584,647.2498499864404
25.55,85.549995,46.0,0.2299057427402223,1300.4380714348267
25.55,85.65,49.0,0.03468926986653232,3484.531145229636
25.55,85.75,48.0,0.09264490948772618,3936.469914268927
25.55,85.85,48.0,0.011563091211382357,2102.8037562583586
25.55,85.95,49.0,0.07412750308454868,650.0946911166495
25.55,86.049995,43.0,0.10606921281639234,926.6245245260236
25.55,86.15,44.0,0.07071285342272222,332.55648553424714
25.55,86.25,42.0,0.08453446575177978,2325.96842006536
25.55,86.35,38.0,0.0437276869374781,1434.99457607219
25.55,86.45,38.0,0.023126181480860913,934.7912710250409
25.55,86.549995,40.0,0.011563091211382357,770.0739862097304
25.55,86.65,36.0,0.03468926986653232,412.16800651708775
25.55,86.75,38.0,0.037736229923783886,993.0705754882138
25.55,86.85,37.0,0.024709179949419093,977.3935544710545
25.55,86.95,36.0,0.07156135821453533,873.0694820512457
25.55,87.049995,38.0,0.06074960779198572,247.83746300368335
25.55,87.15,36.0,0.06908790144130637,934.1840321073576
25.55,87.25,36.0,0.048876873425849406,774.7336205431933
25.55,87.35,37.0,0.07057500232630595,1619.7246977639313
25.55,87.45,35.0,0.07057500232630595,869.8721085481046
25.55,87.549995,32.0,0.09446026256243409,1515.7489061657898
25.55,87.65,32.0,0.026953794969756417,1176.9842128290254
25.55,87.75,32.0,0.0,357.11868425500893
25.55,87.85,33.0,0.015440831331121604,926.624388660155
25.55,87.95,34.0,0.011563091211382357,417.58408608897173
25.55,88.049995,32.0,0.023126181480860913,667.9671804399502
25.55,88.15,33.0,0.059896042954725004,602.1975301745913
25.55,88.25,30.0,0.0437276869374781,298.62003193857623
25.55,88.35,34.0,0.03468926986653232,549.5943115226725
25.55,88.45,31.0,0.023126181480860913,725.7138543813322
25.65,83.049995,80.0,0.0437276869374781,1247.8640942869433
25.65,83.15,77.0,0.03535644017492392,1266.869721416024
25.65,83.25,76.0,0.039550224873487264,1396.0418281209445
25.65,83.35,72.0,0.015440831331121604,704.83346207272
25.65,83.45,70.0,0.026953794969756417,495.7369753609312
25.65,83.549995,72.0,0.04632248502203958,1634.918162796836
25.65,83.65,70.0,0.06908790144130637,3133.519492025954
25.65,83.75,66.0,0.04625235542649417,684.0800764285665
25.65,83.85,64.0,0.03468926986653232,1604.6999182942213
25.65,83.95,61.0,0.017216301182069335,433.74775085471896
25.65,84.049995,62.0,0.17507718564017494,1665.7518166908887
25.65,84.15,65.0,0.12910990779945808,1706.2822204497777
25.65,84.25,59.0,0.0539075780094069,935.6719964676865
25.65,84.35,60.0,0.05771806889366317,1274.1897587226638
25.65,84.45,60.0,0.12440771541834972,311.888224463476
25.65,84.549995,59.0,0.2736188478179997,1707.412057023161
25.65,84.65,59.0,0.148943421353527,1298.136222239418
25.65,84.75,57.0,0.039550224873487264,2101.1035800065306
25.65,84.85,58.0,0.06074960779198572,2027.9623087965351
25.65,84.95,57.0,0.061763302896180164,995.4402925794894
25.65,85.049995,53.0,0.20366176308700734,725.0374400912883
25.65,85.15,51.0,0.1969983865292299,1462.0799967432936
25.65,85.25,54.0,0.08876414296088622,3050.017896684197
25.65,85.35,49.0,0.06017710420040761,1641.5992568175984
25.65,85.45,49.0,0.07910041205653619,2133.7731097294036
25.65,85.549995,51.0,0.06017710420040761,644.0784112354021
25.65,85.65,46.0,0.026953794969756417,749.060861393845
25.65,85.75,47.0,0.08655767019494953,3127.080415767946
25.65,85.85,49.0,0.048876873425849406,230.6855604049084
25.65,85.95,46.0,0.023126181480860913,2664.4251610361057
25.65,86.049995,43.0,0.06455503584879584,2779.8732113478504
25.65,86.15,42.0,0.061763302896180164,942.7627023746941
25.65,86.25,39.0,0.011563091211382357,315.3184601481842
25.65,86.35,40.0,0.03468926986653232,238.79847537852584
25.65,86.45,41.0,0.026953794969756417,231.6560971348891
25.65,86.549995,43.0,0.06017710420040761,1297.4884530398178
25.65,86.65,40.0,0.039550224873487264,949.8656531265966
25.65,86.75,39.0,0.03088166041941141,1695.9590877543621
25.65,86.85,40.0,0.015440831331121604,1527.5956949993385
25.65,86.95,39.0,0.0805127903162409,926.6243887496314
25.65,87.049995,41.0,0.026953794969756417,1721.778879075249
25.65,87.15,39.0,0.011563091211382357,1158.280485923777
25.65,87.25,38.0,0.023126181480860913,687.486570080388
25.65,87.35,36.0,0.015440831331121604,929.9001618329606
25.65,87.45,37.0,0.0464437501503344,905.5217018402004
25.65,87.549995,35.0,0.026953794969756417,1242.1603261625598
25.65,87.65,35.0,0.0437276869374781,935.6719964715624
25.65,87.75,35.0,0.03535644017492392,354.77247542932884
25.65,87.85,34.0,0.017216301182069335,1686.6198272286201
25.65,87.95,32.0,0.06017710420040761,311.88578304152145
25.65,88.049995,33.0,0.06074960779198572,623.4434170075733
25.65,88.15,38.0,0.057815437218845404,1674.5080828982157
25.65,88.25,35.0,0.06908790144130637,503.00377408214524
25.65,88.35,39.0,0.048876873425849406,642.234587014514
25.65,88.45,34.0,0.0539075780094069,477.6017336199792
25.75,83.049995,80.0,0.024709179949419093,835.109720612841
25.75,83.15,76.0,0.03443259925525689,1176.9220969919313
25.75,83.25,77.0,0.037736229923783886,1621.2410373375633
25.75,83.35,74.0,0.13054477592954836,624.0727984433878
25.75,83.45,74.0,0.011563091211382357,2302.251539897162
25.75,83.549995,73.0,0.023126181480860913,3354.5420211018213
25.75,83.65,71.0,0.03535644017492392,533.7997108214099
25.75,83.75,69.0,0.039550224873487264,2199.2693429826672
